,Trait1,Trait2,r.xmate.yz,r.xmate.yy,r.xmate.zz,r.wmate.yz,rse.xmate.yz,rse.xmate.yy,rse.xmate.zz,rse.wmate.yz,r.xmate.yz.pred,r.xmate.yz.pred.dwyz,r.xmate.yz.pred.dxyy,r.xmate.yz.pred.dxzz
32,HbA1C_fasting_adj_earliest,logMAR_final_right,0.0194205156241508,0.0779984698269714,0.0384676660742834,0.0629980892597333,0.0050291366604454,0.0061518903588272,0.0064634801918919,0.0055582086883129,0.00728685099587104,0.11476674077725751,0.06229385263109499,0.06200812938574515
33,HbA1C_fasting_adj_earliest,SRT_left_earliest,0.0057819082454553,0.0779984698269714,0.0891190568916349,0.0235717231053465,0.0051083098169951,0.0064205469363796,0.0057811303495359,0.0050407263070724,0.00391010318142523,0.16569841110502948,0.023051622006885285,0.02309444466198443
34,HbA1C_fasting_adj_earliest,SRT_right_earliest,0.0049361573528765,0.0779984698269714,0.100688045240085,0.0158710004557374,0.0049618460482617,0.0061698711393633,0.005839046772435,0.0049931366653575,0.0028133000588491204,0.17716797820245755,0.015463114969169205,0.015526035905530635
35,HbA1C_fasting_adj_earliest,birth_weight_mean,-0.0107714564893048,0.0779984698269714,0.0391233624660582,-0.0651521708796013,0.0048300948482395,0.0061549243641905,0.0051669295084074,0.0054519078762833,-0.007576009604359582,0.11531342377575722,-0.06439730081643061,-0.06410504909651808
36,HbA1C_fasting_adj_earliest,waist_hip_ratio_earliest,0.0772646715013254,0.0779984698269714,0.156265133222787,0.218976565581363,0.0052100801025638,0.0063503206712133,0.0049755343240932,0.0054594105712498,0.04849579976863054,0.20228528425128156,0.20074296818546045,0.20434657426950573
37,HbA1C_fasting_adj_earliest,neuroticism_score,0.0208096309597936,0.0779984698269714,0.0279111884474332,0.0228830064617198,0.0051109600665208,0.0060472721848515,0.0051551662827567,0.005246669688412,0.002417112775958838,0.10551693673521459,0.022754885098178336,0.02263499265655592
38,HbA1C_fasting_adj_earliest,self_reported_health_earliest,-0.0618528229362864,0.0779984698269714,0.145136271293067,-0.177610701345347,0.0054034825773014,0.0060749366115027,0.0051145453763837,0.0056477801561448,-0.038055268049431365,0.20184151290373664,-0.1657052672006648,-0.1681649095456587
39,HbA1C_fasting_adj_earliest,lifetime_sexual_partners_mean,-0.0113470006627235,0.0779984698269714,0.170850074010349,9.96461254153674e-05,0.0041722224879273,0.00616096714305,0.0089934199235167,0.0042341888533661,2.4474162294631882e-05,0.24559231066613924,9.42078059389602e-05,9.646721159756115e-05
40,HbA1C_fasting_adj_earliest,alcohol_intake_frequency_earliest,-0.0707356388398399,0.0779984698269714,0.466523480841898,-0.118977297482714,0.0052205011428222,0.0063249355366124,0.0047242422983341,0.005074181987336,-0.06189409011551294,0.5098764561457398,-0.08671566613574874,-0.10985756977408771
41,HbA1C_fasting_adj_earliest,max_daily_cigarettes,0.0403418015673851,0.0779984698269714,0.0740719456085177,0.0898429777958351,0.0053800888209255,0.0059618354755142,0.005711279531392,0.0054611631622008,0.013479016803994607,0.1476858521805667,0.08768009746186073,0.08762400460494878
42,HbA1C_fasting_adj_earliest,sleep_duration_earliest,-0.0193059849990134,0.0779984698269714,0.112644598240122,-0.0009146805469749,0.0051067370273621,0.0063276920317564,0.0054926098380638,0.0055717925642697,-0.00017287070073630762,0.18898653789634973,-0.0008875167578894248,-0.000893373018358376
43,HbA1C_fasting_adj_earliest,evening_chronotype_earliest,0.0095264431549401,0.0779984698269714,-0.101736645754225,0.0150568593606599,0.0051362742762318,0.0062645358906264,0.0049097787803457,0.0052272264558119,-0.0003600967481917675,-0.023908967718301997,0.015137296594926757,0.015202153261403882
44,HbA1C_fasting_adj_earliest,met_physical_activity,-0.0071440654612514,0.0779984698269714,0.139255786268682,-0.0294831904311464,0.0052087294522315,0.0062265281399506,0.0059753415470083,0.00478347208655,-0.006332039389003483,0.21440140867357466,-0.028274295916856325,-0.028656789944917344
45,triglycerides_fasting_adj_earliest,glucose_fasting_adj_earliest,0.0303219603515313,0.126996630421213,0.0815860120033728,0.111140513351537,0.0052520661801507,0.0053351785353222,0.0063297414119146,0.0064278874010176,0.022681090229171363,0.19932846028286183,0.10702824692905405,0.10601831119211912
46,triglycerides_fasting_adj_earliest,triglycerides_fasting_statin_adj_earliest,0.128771548826246,0.126996630421213,0.131627854985515,0.985176338442938,0.0052443388765019,0.0052193369602005,0.0051574551879015,0.0004705323474739,0.12929816563219754,0.0026986992129983296,0.5014625672298426,0.49836895238183815
47,triglycerides_fasting_adj_earliest,LDL_fasting_statin_adj_earliest,0.0169395437189128,0.126996630421213,0.0593840444412159,0.288155244240708,0.0049158128745878,0.0053054564439062,0.0049401165275406,0.0047764164540838,0.04935553989299295,0.1457963774365557,0.2632982669611991,0.26021837262976416
48,triglycerides_fasting_adj_earliest,eduyears_mean,-0.0681180786696866,0.126996630421213,0.455310397955203,-0.0784799862794534,0.004971536466404,0.0053376419235654,0.0042610197481194,0.0050269014833023,-0.04302559454643355,0.5437732004041754,-0.05563899560682501,-0.0689834082347781
49,triglycerides_fasting_adj_earliest,fiq_score_earliest_scaled,-0.041634659407084,0.126996630421213,0.199472613218797,-0.0411625278755523,0.0050635751698192,0.005475652355357,0.0049095227138166,0.0048577668604365,-0.013088661902070371,0.3170061763908205,-0.0375571902879238,-0.03847977932106343
50,triglycerides_fasting_adj_earliest,fathers_age,-0.0218188091668,0.126996630421213,0.0299357360164911,-0.0271423178518121,0.0048411740905677,0.0053106857677424,0.0049953210390657,0.0051407991320954,-0.004241148465665591,0.15601127307634605,-0.02689638596138,-0.02648804858348536
51,triglycerides_fasting_adj_earliest,mothers_age,-0.0105391532278479,0.126996630421213,0.0211765415524732,-0.0233575244560899,0.0050921529891342,0.0053428908014642,0.0051958247119185,0.0051023894329369,-0.00345051440143838,0.14754767204142574,-0.02321161874596193,-0.02284902371896342
52,triglycerides_fasting_adj_earliest,number_full_brothers,0.0199598493592177,0.126996630421213,0.0545479716324183,0.0313528990859352,0.005031254345202,0.0051170736293862,0.0053732025586199,0.0054613213166598,0.005648445395367394,0.1797966768791651,0.030805756692572496,0.030401303120333355
53,triglycerides_fasting_adj_earliest,number_full_sisters,0.0125788525668393,0.126996630421213,0.0627871458756391,0.0184437396756497,0.0053411372560686,0.0053139015114637,0.0055148584791925,0.0052076287538004,0.003472109077423607,0.18811113991955772,0.01807704968892491,0.01785693958285306
54,triglycerides_fasting_adj_earliest,diastolic_earliest,0.0218515546828204,0.126996630421213,0.0864727963987875,0.134351589390468,0.0052619809146622,0.0055962460113177,0.005094096638743,0.0049136374678587,0.027895300518331435,0.2006249999530227,0.12851385485067823,0.1274083593009417
55,triglycerides_fasting_adj_earliest,systolic_earliest,0.0204332922943829,0.126996630421213,0.0868545172770288,0.101584133448821,0.0050691964342059,0.0051277699428997,0.0051084937006843,0.0050074947392695,0.02128160404003923,0.2054284273870312,0.09778452145448079,0.09694630932639459
56,triglycerides_fasting_adj_earliest,pulse_earliest,0.0692164942355095,0.126996630421213,0.107158011434709,0.193844845782444,0.0050875305564348,0.0053831676758052,0.0050356106945197,0.0051469834202996,0.043262308919711744,0.2079135604387617,0.18097231692324642,0.18014016631870944
57,triglycerides_fasting_adj_earliest,pw_peak_to_peak_time_earliest,-0.0328707142299025,0.126996630421213,0.0518746228014763,-0.127968237636134,0.005150695551412,0.0050728533891978,0.0063746060935541,0.0048180147931886,-0.022389726931849086,0.1695093666678414,-0.12414754858961521,-0.12249910766620814
58,triglycerides_fasting_adj_earliest,pw_reflection_index_earliest,-0.0153639510209838,0.126996630421213,0.0349378849129773,-0.0076304852297788,0.0052538232901289,0.0054408315478447,0.0055191075991566,0.0047502437144745,-0.0012303500521269968,0.16120171870504837,-0.007554104762332754,-0.00744166542974293
59,triglycerides_fasting_adj_earliest,grip_strength_left_earliest,-0.0269402601072012,0.126996630421213,0.0774635940916963,-0.0237217939808426,0.0047572809920849,0.0052112796059765,0.0050384354806645,0.0052521856153546,-0.004801124495001129,0.20215720300847112,-0.023112200279052853,-0.02287797667672953
60,triglycerides_fasting_adj_earliest,grip_strength_right_earliest,-0.0255731671451969,0.126996630421213,0.0892110990626805,-0.0207214689369315,0.0049627131467951,0.0052865299499932,0.0051286927884022,0.0051998446766557,-0.0044288374267387005,0.2135395804078049,-0.020092157749356052,-0.019927636634473764
61,triglycerides_fasting_adj_earliest,waist_circumference_earliest,0.0942028571512352,0.126996630421213,0.245683852916688,0.314120901670479,0.0050236240123787,0.00554065551019,0.0049511048446561,0.0043252743134311,0.10462307738361401,0.27979909684079785,0.2629056962376353,0.2742221998420473
62,triglycerides_fasting_adj_earliest,hip_circumference_earliest,0.0679364466447569,0.126996630421213,0.185135790795178,0.188823534694176,0.0051665299658436,0.005122684798308,0.0052034953550801,0.0049575226488211,0.055808505487015776,0.27724108601250497,0.17001901724537108,0.17311013200498224
63,triglycerides_fasting_adj_earliest,standing_height_earliest,-0.0300272163943344,0.126996630421213,0.22636332650368,-0.0514640112264564,0.0049328435903762,0.005180766923693,0.0048625810576967,0.0049667217546844,-0.01763954149357214,0.34117184014036195,-0.046069045810645026,-0.047767849743473416
64,triglycerides_fasting_adj_earliest,seated_height_earliest,-0.0148574740229819,0.126996630421213,0.202875984661039,-0.0117956343892596,0.0049177769614543,0.0051743091749784,0.0053421653227379,0.0050187310778206,-0.0037933866350637773,0.32148879850136025,-0.010748384908604464,-0.011028659488061985
65,triglycerides_fasting_adj_earliest,weight_earliest,0.0755605617886376,0.126996630421213,0.213007980208328,0.247634947028307,0.0051946967823082,0.0051542938276271,0.0052389030007229,0.0048528218483061,0.07779166179448041,0.28169268230306743,0.21590322701895157,0.22215478365356486
66,triglycerides_fasting_adj_earliest,bmi_earliest,0.0935503166730954,0.126996630421213,0.243924051117662,0.284387784794035,0.0053506092994526,0.0053519363558131,0.0052689771330535,0.0047644281101835,0.09565994635926361,0.29187463767066013,0.24073548971288553,0.2510486404859233
67,triglycerides_fasting_adj_earliest,heel_bmd_tscore,0.0009017130358639,0.126996630421213,0.0294129471126629,0.0125893920808747,0.005463838669335,0.0054053390137251,0.0058175449856238,0.0050078427695964,0.001961855568146449,0.15576454045660518,0.012483957712165216,0.012293931350123853
68,triglycerides_fasting_adj_earliest,heel_bmd,0.0004233851068634,0.126996630421213,0.0253478395852535,0.0122226558909161,0.0050476494911324,0.0052891936641277,0.0061157146331728,0.0052420615324444,0.0018561758131322818,0.1517978362122676,0.012135578327342415,0.01194821522837924
69,triglycerides_fasting_adj_earliest,heel_qui,0.0004344827007035,0.126996630421213,0.024954609299175,0.0125855312837477,0.0051829894447045,0.0051616503577237,0.005904893220838,0.0049363099400206,0.0019064282439986843,0.15140952029526655,0.012497253347678995,0.012304067544313305
70,triglycerides_fasting_adj_earliest,body_fat_percentage_earliest,0.0879751071231755,0.126996630421213,0.228705566161203,0.268639188201478,0.0048631355632493,0.0053467751623195,0.0049692390444259,0.004347144128996,0.08737685950349408,0.28632814162034803,0.2305983213535014,0.23883347884433448
71,triglycerides_fasting_adj_earliest,basal_metabolic_rate_earliest,0.0531406458675753,0.126996630421213,0.177105890243103,0.195129827288043,0.0051194530901218,0.0053838424282331,0.0053667672275554,0.0049561483317561,0.05611607980961585,0.26847563014534886,0.17618304745695185,0.178858672451542
72,triglycerides_fasting_adj_earliest,FVC_zscore,0.0417874940333181,0.126996630421213,0.11009896393694,0.120180760827323,0.0048285470814502,0.0051039160367527,0.0051654185280212,0.0049752062202976,0.02772740201222289,0.22456494642137617,0.11414657735624065,0.11368988855947446
73,triglycerides_fasting_adj_earliest,FEV1_zscore,0.0414296370518704,0.126996630421213,0.0892803944440311,0.0895983988567116,0.0049302636351534,0.0051816727387704,0.0052777377291012,0.0047873030123446,0.01901885950292668,0.2090556486511999,0.0863254473004295,0.08562118985433166
74,triglycerides_fasting_adj_earliest,PEF_earliest,-0.0347729420274664,0.126996630421213,0.0801239139465512,-0.046363957243354,0.0050020449114676,0.005296659367772,0.0050430783575288,0.0051446004073778,-0.009488257401060527,0.20379593600491613,-0.04506255005466487,-0.04462464385559804
75,triglycerides_fasting_adj_earliest,logMAR_final_left,0.0168037321958457,0.126996630421213,0.0363924279311349,0.0211134024774554,0.0052291951568619,0.0053543574408861,0.006446641584174,0.0051095626303975,0.00343299894063465,0.1624364596305255,0.020884823005291528,0.0205761666741217
76,triglycerides_fasting_adj_earliest,logMAR_final_right,0.0216208806490403,0.126996630421213,0.0384676660742834,0.0237226064084997,0.0049746190218828,0.0053171896256601,0.0065602905636494,0.0049648804366619,0.003904769333964481,0.16440085085619494,0.023447200739274397,0.02310458532471128
77,triglycerides_fasting_adj_earliest,SRT_left_earliest,0.0072453742048394,0.126996630421213,0.0891190568916349,0.0092844244812479,0.0050307772592737,0.0051572308541235,0.0057517207730757,0.0047928523324924,0.00198420241874071,0.21365892510895962,0.009005416177053385,0.008931475531374302
78,triglycerides_fasting_adj_earliest,SRT_right_earliest,0.0066702464024795,0.126996630421213,0.100688045240085,0.0063403331453117,0.0050806670877122,0.0052330053384722,0.0058854239911319,0.0051799636162996,0.0014255268958423993,0.2247987907276526,0.006118619316846902,0.00608178165371859
79,triglycerides_fasting_adj_earliest,birth_weight_mean,-0.014043150899262,0.126996630421213,0.0391233624660582,-0.0599208981010591,0.0050978916960704,0.0053299841640855,0.0051102755669248,0.0053101868923527,-0.009872136451020704,0.16359246584736137,-0.05904973576341282,-0.058192062674022126
80,triglycerides_fasting_adj_earliest,waist_hip_ratio_earliest,0.0842243641639053,0.126996630421213,0.156265133222787,0.324581687035888,0.0047668183046482,0.005477540482636,0.0049672736811592,0.0041721192048674,0.08220304062674937,0.20806141158113067,0.2821363469026512,0.2842950134274928
81,triglycerides_fasting_adj_earliest,neuroticism_score,0.0232764169014195,0.126996630421213,0.0279111884474332,0.0375912692358608,0.0052172003371466,0.0052967466096704,0.0052659691144393,0.0052309004811161,0.0057957232833801275,0.15373345060620702,0.037250852362627505,0.03668135407499778
82,triglycerides_fasting_adj_earliest,self_reported_health_earliest,-0.0580925731286761,0.126996630421213,0.145136271293067,-0.139647196603353,0.0049809759743806,0.0053412868597842,0.0051866484655355,0.0053487466230641,-0.03666168580537576,0.25330738806543285,-0.12992248627245484,-0.13056493584072218
83,triglycerides_fasting_adj_earliest,lifetime_sexual_partners_mean,-0.0109987676171798,0.126996630421213,0.170850074010349,0.0116206066238791,0.0047413297755102,0.0053270501631367,0.0089283788437876,0.0054848149444234,0.003387706658032075,0.2914324814020854,0.010806659918992767,0.010951836867513704
84,triglycerides_fasting_adj_earliest,alcohol_intake_frequency_earliest,-0.0619375063056752,0.126996630421213,0.466523480841898,-0.080893204828559,0.0051567327307754,0.0053958071083816,0.0047570127068241,0.0051676184959504,-0.04513345074593097,0.5531923907991148,-0.05646741460431876,-0.07092636687901561
85,triglycerides_fasting_adj_earliest,max_daily_cigarettes,0.0349122890247215,0.126996630421213,0.0740719456085177,0.105443117124294,0.0051416515171619,0.0052978930934627,0.0058689734735744,0.0052256184756088,0.02078602770924749,0.19298127466359283,0.1019468768020982,0.1008673918460819
86,triglycerides_fasting_adj_earliest,sleep_duration_earliest,0.0014616165539612,0.126996630421213,0.112644598240122,0.0211467097991094,0.004959275373223,0.0052510232575452,0.0054584385453988,0.0053808819000037,0.004994762288804091,0.23598042562877222,0.02028709060061417,0.02021691999300854
87,triglycerides_fasting_adj_earliest,evening_chronotype_earliest,-0.0043744209962321,0.126996630421213,-0.101736645754225,0.0270095550968907,0.0049636890158493,0.0049474649806553,0.0048354457379793,0.0051019571023527,0.0006908787000904742,0.025528171210928968,0.027415527433000065,0.027256248258919848
88,triglycerides_fasting_adj_earliest,met_physical_activity,-0.0078151962955415,0.126996630421213,0.139255786268682,-0.0612932536336729,0.0052096505283136,0.0053192022448305,0.0061322209955402,0.005009994726617,-0.01598293438737325,0.2589524044927285,-0.05787317658575398,-0.05806389862812239
89,glucose_fasting_adj_earliest,triglycerides_fasting_statin_adj_earliest,0.0332504917193777,0.0815860120033728,0.131627854985515,0.133475874192755,0.0053375741951792,0.0064274088166057,0.0055013819545159,0.0064822583875893,0.02768926945935501,0.20055595433649054,0.12650960273795628,0.12785951414938854
90,glucose_fasting_adj_earliest,LDL_fasting_statin_adj_earliest,-0.0026739846948745,0.0815860120033728,0.0593840444412159,-0.0259565825538307,0.0051015564936134,0.0062744729884088,0.0051655835464061,0.0054549130332026,-0.003639199426513157,0.14001582691915426,-0.025600506511364692,-0.025520724366921543
91,glucose_fasting_adj_earliest,eduyears_mean,-0.0224719230805743,0.0815860120033728,0.455310397955203,-0.0334021280879985,0.0049169578032745,0.0064055809870217,0.0042262163025448,0.0050584885042296,-0.017277272795760613,0.516434707662909,-0.02461579370464109,-0.03083947029891123
92,glucose_fasting_adj_earliest,fiq_score_earliest_scaled,-0.0051759138968594,0.0815860120033728,0.199472613218797,-0.0242717586747878,0.0050333737149744,0.006514374143482,0.0050548130200607,0.0050158499073642,-0.006709983662282698,0.276134447497126,-0.022556873325378996,-0.023334304051708898
93,glucose_fasting_adj_earliest,fathers_age,-0.0127228510764926,0.0815860120033728,0.0299357360164911,-0.0164816982267291,0.0051162050742059,0.0064095432230159,0.0049267609973914,0.005232157134896,-0.001833196893811213,0.11116242039605537,-0.016382901706275106,-0.016289130856892528
94,glucose_fasting_adj_earliest,mothers_age,-0.003661067767225,0.0815860120033728,0.0211765415524732,-0.0218606264421606,0.0050039291234565,0.006309582148987,0.0054764112164661,0.0051312400999714,-0.002241636724964907,0.10244120605029967,-0.02176591416077996,-0.021631780419053823
95,glucose_fasting_adj_earliest,number_full_brothers,0.0001048204401153,0.0815860120033728,0.0545479716324183,0.0087285525164507,0.0049851960007439,0.0066267844592624,0.0054458423568727,0.0048954035003744,0.0011829533321045418,0.13550290160809003,0.008625158195874593,0.00859358409711304
96,glucose_fasting_adj_earliest,number_full_sisters,1.34016811348611e-05,0.0815860120033728,0.0627871458756391,0.0110348053840707,0.0050846339443062,0.0066181507586493,0.0056416760612965,0.0051389861884863,0.0015848874124205477,0.14358847648381712,0.010878474617255537,0.010849076922989928
97,glucose_fasting_adj_earliest,diastolic_earliest,0.0058374863535138,0.0815860120033728,0.0864727963987875,0.0247416560334973,0.0052870932440892,0.006342931268513,0.0051134308257314,0.0051539869373839,0.0041266542623747135,0.166587826357869,0.02420086636746346,0.024220674033627564
98,glucose_fasting_adj_earliest,systolic_earliest,0.00958039547392,0.0815860120033728,0.0868545172770288,0.0815148688746148,0.0051134406145946,0.0065855045992661,0.0050110778808573,0.005285725619706,0.013547690710040246,0.1640717713043584,0.07929506128024075,0.07936221764569062
